NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,vaccination_strategy,vaccine_prop_inf_4,vaccine_ID,vaccine_efficacy_mean,vaccine_efficacy_serotype,vaccine_efficacy_serostatus
sim_0082,sim_82,1318762943,1318762943,11315,vaccine_settings_82.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_82.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_82.csv,routine,0.1181640625,4,0.29970703125,0.112939453125,0.053466796875
sim_0083,sim_83,560955281,560955281,11315,vaccine_settings_83.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_83.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_83.csv,routine,0.6181640625,4,0.64970703125,0.037939453125,0.128466796875
sim_0084,sim_84,750407197,750407197,11315,vaccine_settings_84.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_84.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_84.csv,routine,0.2431640625,4,0.38720703125,0.094189453125,0.072216796875
sim_0085,sim_85,1508214858,1508214858,11315,vaccine_settings_85.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_85.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_85.csv,routine,0.7431640625,4,0.73720703125,0.019189453125,0.147216796875
sim_0086,sim_86,1129311027,1129311027,11315,vaccine_settings_86.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_86.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_86.csv,routine,0.4931640625,4,0.56220703125,0.131689453125,0.109716796875
sim_0087,sim_87,371503366,371503366,11315,vaccine_settings_87.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_87.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_87.csv,routine,0.9931640625,4,0.21220703125,0.056689453125,0.034716796875
sim_0088,sim_88,276777408,276777408,11315,vaccine_settings_88.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_88.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_88.csv,routine,0.0556640625,4,0.60595703125,0.028564453125,0.006591796875
sim_0089,sim_89,1034585070,1034585070,11315,vaccine_settings_89.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_89.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_89.csv,routine,0.5556640625,4,0.25595703125,0.103564453125,0.081591796875
sim_0090,sim_90,1413488900,1413488900,11315,vaccine_settings_90.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_90.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_90.csv,routine,0.3056640625,4,0.43095703125,0.066064453125,0.119091796875
sim_0091,sim_91,655681239,655681239,11315,vaccine_settings_91.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_91.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_91.csv,routine,0.8056640625,4,0.78095703125,0.141064453125,0.044091796875
sim_0092,sim_92,466229323,466229323,11315,vaccine_settings_92.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_92.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_92.csv,routine,0.4306640625,4,0.16845703125,0.009814453125,0.137841796875
sim_0093,sim_93,1224036985,1224036985,11315,vaccine_settings_93.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_93.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_93.csv,routine,0.9306640625,4,0.51845703125,0.084814453125,0.062841796875
sim_0094,sim_94,845133154,845133154,11315,vaccine_settings_94.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_94.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_94.csv,routine,0.1806640625,4,0.69345703125,0.047314453125,0.025341796875
sim_0095,sim_95,87325493,87325493,11315,vaccine_settings_95.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_95.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_95.csv,routine,0.6806640625,4,0.34345703125,0.122314453125,0.100341796875
sim_0096,sim_96,63644003,63644003,11315,vaccine_settings_96.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_96.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_96.csv,routine,0.3837890625,4,0.63876953125,0.073095703125,0.060498046875
sim_0097,sim_97,821451665,821451665,11315,vaccine_settings_97.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_97.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_97.csv,routine,0.8837890625,4,0.28876953125,0.148095703125,0.135498046875
sim_0098,sim_98,1200355496,1200355496,11315,vaccine_settings_98.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_98.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_98.csv,routine,0.1337890625,4,0.46376953125,0.035595703125,0.097998046875
sim_0099,sim_99,442547834,442547834,11315,vaccine_settings_99.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_99.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_99.csv,routine,0.6337890625,4,0.81376953125,0.110595703125,0.022998046875
sim_0100,sim_100,631999749,631999749,11315,vaccine_settings_100.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_100.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_100.csv,routine,0.0087890625,4,0.20126953125,0.054345703125,0.079248046875
sim_0101,sim_101,1389807411,1389807411,11315,vaccine_settings_101.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_101.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_101.csv,routine,0.5087890625,4,0.55126953125,0.129345703125,0.004248046875
sim_0102,sim_102,1010903580,1010903580,11315,vaccine_settings_102.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_102.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_102.csv,routine,0.2587890625,4,0.72626953125,0.016845703125,0.041748046875
sim_0103,sim_103,253095919,253095919,11315,vaccine_settings_103.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_103.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_103.csv,routine,0.7587890625,4,0.37626953125,0.091845703125,0.116748046875
sim_0104,sim_104,347821876,347821876,11315,vaccine_settings_104.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_104.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_104.csv,routine,0.1962890625,4,0.77001953125,0.119970703125,0.144873046875
sim_0105,sim_105,1105629538,1105629538,11315,vaccine_settings_105.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_105.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_105.csv,routine,0.6962890625,4,0.42001953125,0.044970703125,0.069873046875
sim_0106,sim_106,1484533369,1484533369,11315,vaccine_settings_106.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_106.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_106.csv,routine,0.4462890625,4,0.24501953125,0.082470703125,0.032373046875
sim_0107,sim_107,726725707,726725707,11315,vaccine_settings_107.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_107.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_107.csv,routine,0.9462890625,4,0.59501953125,0.007470703125,0.107373046875
sim_0108,sim_108,537273792,537273792,11315,vaccine_settings_108.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_108.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_108.csv,routine,0.3212890625,4,0.33251953125,0.138720703125,0.013623046875
sim_0109,sim_109,1295081453,1295081453,11315,vaccine_settings_109.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_109.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_109.csv,routine,0.8212890625,4,0.68251953125,0.063720703125,0.088623046875
sim_0110,sim_110,916177623,916177623,11315,vaccine_settings_110.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_110.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_110.csv,routine,0.0712890625,4,0.50751953125,0.101220703125,0.126123046875
sim_0111,sim_111,158369961,158369961,11315,vaccine_settings_111.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_111.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_111.csv,routine,0.5712890625,4,0.15751953125,0.026220703125,0.051123046875
sim_0112,sim_112,111006982,111006982,11315,vaccine_settings_112.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_112.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_112.csv,routine,0.1025390625,4,0.44189453125,0.012158203125,0.027685546875
sim_0113,sim_113,868814644,868814644,11315,vaccine_settings_113.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_113.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_113.csv,routine,0.6025390625,4,0.79189453125,0.087158203125,0.102685546875
sim_0114,sim_114,1247718474,1247718474,11315,vaccine_settings_114.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_114.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_114.csv,routine,0.3525390625,4,0.61689453125,0.049658203125,0.140185546875
sim_0115,sim_115,489910813,489910813,11315,vaccine_settings_115.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_115.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_115.csv,routine,0.8525390625,4,0.26689453125,0.124658203125,0.065185546875
sim_0116,sim_116,679362728,679362728,11315,vaccine_settings_116.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_116.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_116.csv,routine,0.4775390625,4,0.70439453125,0.030908203125,0.121435546875
sim_0117,sim_117,1437170390,1437170390,11315,vaccine_settings_117.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_117.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_117.csv,routine,0.9775390625,4,0.35439453125,0.105908203125,0.046435546875
sim_0118,sim_118,1058266559,1058266559,11315,vaccine_settings_118.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_118.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_118.csv,routine,0.2275390625,4,0.17939453125,0.068408203125,0.008935546875
sim_0119,sim_119,300458898,300458898,11315,vaccine_settings_119.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_119.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_119.csv,routine,0.7275390625,4,0.52939453125,0.143408203125,0.083935546875
sim_0120,sim_120,205732940,205732940,11315,vaccine_settings_120.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_120.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_120.csv,routine,0.2900390625,4,0.31064453125,0.096533203125,0.112060546875
sim_0121,sim_121,963540601,963540601,11315,vaccine_settings_121.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_121.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_121.csv,routine,0.7900390625,4,0.66064453125,0.021533203125,0.037060546875
sim_0122,sim_122,1342444432,1342444432,11315,vaccine_settings_122.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_122.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_122.csv,routine,0.0400390625,4,0.83564453125,0.134033203125,0.074560546875
sim_0123,sim_123,584636771,584636771,11315,vaccine_settings_123.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_123.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_123.csv,routine,0.5400390625,4,0.48564453125,0.059033203125,0.149560546875
sim_0124,sim_124,395184855,395184855,11315,vaccine_settings_124.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_124.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_124.csv,routine,0.1650390625,4,0.57314453125,0.077783203125,0.055810546875
sim_0125,sim_125,1152992517,1152992517,11315,vaccine_settings_125.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_125.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_125.csv,routine,0.6650390625,4,0.22314453125,0.002783203125,0.130810546875
sim_0126,sim_126,774088686,774088686,11315,vaccine_settings_126.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_126.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_126.csv,routine,0.4150390625,4,0.39814453125,0.115283203125,0.093310546875
sim_0127,sim_127,16281024,16281024,11315,vaccine_settings_127.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_127.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_127.csv,routine,0.9150390625,4,0.74814453125,0.040283203125,0.018310546875
sim_0128,sim_128,22201397,22201397,11315,vaccine_settings_128.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_128.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_128.csv,routine,0.0830078125,4,0.55947265625,0.126416015625,0.085693359375
sim_0129,sim_129,780009058,780009058,11315,vaccine_settings_129.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_129.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_129.csv,routine,0.5830078125,4,0.20947265625,0.051416015625,0.010693359375
sim_0130,sim_130,1158912889,1158912889,11315,vaccine_settings_130.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_130.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_130.csv,routine,0.3330078125,4,0.38447265625,0.088916015625,0.048193359375
sim_0131,sim_131,401105228,401105228,11315,vaccine_settings_131.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_131.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_131.csv,routine,0.8330078125,4,0.73447265625,0.013916015625,0.123193359375
sim_0132,sim_132,590557143,590557143,11315,vaccine_settings_132.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_132.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_132.csv,routine,0.4580078125,4,0.29697265625,0.145166015625,0.066943359375
sim_0133,sim_133,1348364804,1348364804,11315,vaccine_settings_133.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_133.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_133.csv,routine,0.9580078125,4,0.64697265625,0.070166015625,0.141943359375
sim_0134,sim_134,969460974,969460974,11315,vaccine_settings_134.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_134.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_134.csv,routine,0.2080078125,4,0.82197265625,0.107666015625,0.104443359375
sim_0135,sim_135,211653312,211653312,11315,vaccine_settings_135.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_135.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_135.csv,routine,0.7080078125,4,0.47197265625,0.032666015625,0.029443359375
sim_0136,sim_136,306379270,306379270,11315,vaccine_settings_136.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_136.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_136.csv,routine,0.2705078125,4,0.69072265625,0.060791015625,0.001318359375
sim_0137,sim_137,1064186931,1064186931,11315,vaccine_settings_137.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_137.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_137.csv,routine,0.7705078125,4,0.34072265625,0.135791015625,0.076318359375
sim_0138,sim_138,1443090762,1443090762,11315,vaccine_settings_138.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_138.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_138.csv,routine,0.0205078125,4,0.16572265625,0.023291015625,0.113818359375
sim_0139,sim_139,685283101,685283101,11315,vaccine_settings_139.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_139.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_139.csv,routine,0.5205078125,4,0.51572265625,0.098291015625,0.038818359375
sim_0140,sim_140,495831185,495831185,11315,vaccine_settings_140.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_140.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_140.csv,routine,0.1455078125,4,0.42822265625,0.042041015625,0.132568359375
sim_0141,sim_141,1253638847,1253638847,11315,vaccine_settings_141.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_141.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_141.csv,routine,0.6455078125,4,0.77822265625,0.117041015625,0.057568359375
sim_0142,sim_142,874735016,874735016,11315,vaccine_settings_142.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_142.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_142.csv,routine,0.3955078125,4,0.60322265625,0.004541015625,0.020068359375
sim_0143,sim_143,116927355,116927355,11315,vaccine_settings_143.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_143.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_143.csv,routine,0.8955078125,4,0.25322265625,0.079541015625,0.095068359375
sim_0144,sim_144,164290333,164290333,11315,vaccine_settings_144.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_144.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_144.csv,routine,0.4267578125,4,0.36259765625,0.112353515625,0.127880859375
sim_0145,sim_145,922097995,922097995,11315,vaccine_settings_145.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_145.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_145.csv,routine,0.9267578125,4,0.71259765625,0.037353515625,0.052880859375
sim_0146,sim_146,1301001826,1301001826,11315,vaccine_settings_146.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_146.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_146.csv,routine,0.1767578125,4,0.53759765625,0.149853515625,0.015380859375
sim_0147,sim_147,543194164,543194164,11315,vaccine_settings_147.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_147.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_147.csv,routine,0.6767578125,4,0.18759765625,0.074853515625,0.090380859375
sim_0148,sim_148,732646079,732646079,11315,vaccine_settings_148.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_148.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_148.csv,routine,0.0517578125,4,0.80009765625,0.093603515625,0.034130859375
sim_0149,sim_149,1490453741,1490453741,11315,vaccine_settings_149.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_149.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_149.csv,routine,0.5517578125,4,0.45009765625,0.018603515625,0.109130859375
