NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,AsymptomaticRatio,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_0158,sim_158,843596337,843596337,11315,vaccine_settings_158.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_158.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_158.csv,-1,0.5,routine,0.1142578125,1,0.4912109375,0.4912109375
sim_0159,sim_159,70928494,70928494,11315,vaccine_settings_159.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_159.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_159.csv,-1,0.5,routine,0.6142578125,1,0.9912109375,0.9912109375
sim_0164,sim_164,674575247,674575247,11315,vaccine_settings_164.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_164.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_164.csv,-1,0.5,routine,0.1923828125,1,0.6630859375,0.6630859375
sim_0165,sim_165,1447243090,1447243090,11315,vaccine_settings_165.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_165.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_165.csv,-1,0.5,routine,0.6923828125,1,0.1630859375,0.1630859375
sim_0166,sim_166,1060909168,1060909168,11315,vaccine_settings_166.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_166.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_166.csv,-1,0.5,routine,0.4423828125,1,0.4130859375,0.4130859375
sim_0167,sim_167,288241325,288241325,11315,vaccine_settings_167.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_167.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_167.csv,-1,0.5,routine,0.9423828125,1,0.9130859375,0.9130859375
sim_0196,sim_196,614210571,614210571,11315,vaccine_settings_196.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_196.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_196.csv,-1,0.5,routine,0.0751953125,1,0.2802734375,0.2802734375
sim_0197,sim_197,1386878415,1386878415,11315,vaccine_settings_197.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_197.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_197.csv,-1,0.5,routine,0.5751953125,1,0.7802734375,0.7802734375
sim_0198,sim_198,1000544493,1000544493,11315,vaccine_settings_198.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_198.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_198.csv,-1,0.5,routine,0.3251953125,1,0.5302734375,0.5302734375
sim_0199,sim_199,227876650,227876650,11315,vaccine_settings_199.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_199.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_199.csv,-1,0.5,routine,0.8251953125,1,0.0302734375,0.0302734375
sim_0212,sim_212,759085792,759085792,11315,vaccine_settings_212.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_212.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_212.csv,-1,0.5,routine,0.4189453125,1,0.6240234375,0.6240234375
sim_0213,sim_213,1531753636,1531753636,11315,vaccine_settings_213.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_213.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_213.csv,-1,0.5,routine,0.9189453125,1,0.1240234375,0.1240234375
sim_0214,sim_214,1145419714,1145419714,11315,vaccine_settings_214.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_214.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_214.csv,-1,0.5,routine,0.1689453125,1,0.3740234375,0.3740234375
sim_0215,sim_215,372751870,372751870,11315,vaccine_settings_215.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_215.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_215.csv,-1,0.5,routine,0.6689453125,1,0.8740234375,0.8740234375
sim_0260,sim_260,587046468,587046468,11315,vaccine_settings_260.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_260.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_260.csv,-1,0.5,routine,0.3740234375,1,0.3564453125,0.3564453125
sim_0261,sim_261,1359714311,1359714311,11315,vaccine_settings_261.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_261.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_261.csv,-1,0.5,routine,0.8740234375,1,0.8564453125,0.8564453125
sim_0262,sim_262,973380389,973380389,11315,vaccine_settings_262.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_262.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_262.csv,-1,0.5,routine,0.1240234375,1,0.6064453125,0.6064453125
sim_0263,sim_263,200712546,200712546,11315,vaccine_settings_263.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_263.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_263.csv,-1,0.5,routine,0.6240234375,1,0.1064453125,0.1064453125
sim_0272,sim_272,152420806,152420806,11315,vaccine_settings_272.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_272.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_272.csv,-1,0.5,routine,0.2802734375,1,0.1376953125,0.1376953125
sim_0273,sim_273,925088649,925088649,11315,vaccine_settings_273.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_273.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_273.csv,-1,0.5,routine,0.7802734375,1,0.6376953125,0.6376953125
sim_0274,sim_274,1311422571,1311422571,11315,vaccine_settings_274.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_274.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_274.csv,-1,0.5,routine,0.0302734375,1,0.8876953125,0.8876953125
sim_0275,sim_275,538754727,538754727,11315,vaccine_settings_275.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_275.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_275.csv,-1,0.5,routine,0.5302734375,1,0.3876953125,0.3876953125
sim_0276,sim_276,731921688,731921688,11315,vaccine_settings_276.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_276.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_276.csv,-1,0.5,routine,0.1552734375,1,0.5126953125,0.5126953125
sim_0277,sim_277,1504589532,1504589532,11315,vaccine_settings_277.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_277.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_277.csv,-1,0.5,routine,0.6552734375,1,0.0126953125,0.0126953125
sim_0278,sim_278,1118255610,1118255610,11315,vaccine_settings_278.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_278.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_278.csv,-1,0.5,routine,0.4052734375,1,0.2626953125,0.2626953125
sim_0279,sim_279,345587766,345587766,11315,vaccine_settings_279.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_279.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_279.csv,-1,0.5,routine,0.9052734375,1,0.7626953125,0.7626953125
sim_0304,sim_304,128274935,128274935,11315,vaccine_settings_304.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_304.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_304.csv,-1,0.5,routine,0.0146484375,1,0.7470703125,0.7470703125
sim_0305,sim_305,900942779,900942779,11315,vaccine_settings_305.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_305.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_305.csv,-1,0.5,routine,0.5146484375,1,0.2470703125,0.2470703125
sim_0306,sim_306,1287276701,1287276701,11315,vaccine_settings_306.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_306.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_306.csv,-1,0.5,routine,0.2646484375,1,0.4970703125,0.4970703125
sim_0307,sim_307,514608857,514608857,11315,vaccine_settings_307.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_307.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_307.csv,-1,0.5,routine,0.7646484375,1,0.9970703125,0.9970703125
sim_0312,sim_312,224858416,224858416,11315,vaccine_settings_312.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_312.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_312.csv,-1,0.5,routine,0.3271484375,1,0.9345703125,0.9345703125
sim_0313,sim_313,997526259,997526259,11315,vaccine_settings_313.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_313.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_313.csv,-1,0.5,routine,0.8271484375,1,0.4345703125,0.4345703125
sim_0314,sim_314,1383860181,1383860181,11315,vaccine_settings_314.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_314.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_314.csv,-1,0.5,routine,0.0771484375,1,0.1845703125,0.1845703125
sim_0315,sim_315,611192338,611192338,11315,vaccine_settings_315.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_315.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_315.csv,-1,0.5,routine,0.5771484375,1,0.6845703125,0.6845703125
sim_0320,sim_320,43764390,43764390,11315,vaccine_settings_320.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_320.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_320.csv,-1,0.5,routine,0.3505859375,1,0.5361328125,0.5361328125
sim_0321,sim_321,816432234,816432234,11315,vaccine_settings_321.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_321.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_321.csv,-1,0.5,routine,0.8505859375,1,0.0361328125,0.0361328125
sim_0322,sim_322,1202766155,1202766155,11315,vaccine_settings_322.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_322.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_322.csv,-1,0.5,routine,0.1005859375,1,0.2861328125,0.2861328125
sim_0323,sim_323,430098312,430098312,11315,vaccine_settings_323.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_323.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_323.csv,-1,0.5,routine,0.6005859375,1,0.7861328125,0.7861328125
sim_0324,sim_324,623265273,623265273,11315,vaccine_settings_324.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_324.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_324.csv,-1,0.5,routine,0.2255859375,1,0.1611328125,0.1611328125
sim_0325,sim_325,1395933116,1395933116,11315,vaccine_settings_325.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_325.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_325.csv,-1,0.5,routine,0.7255859375,1,0.6611328125,0.6611328125
sim_0326,sim_326,1009599194,1009599194,11315,vaccine_settings_326.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_326.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_326.csv,-1,0.5,routine,0.4755859375,1,0.9111328125,0.9111328125
sim_0327,sim_327,236931351,236931351,11315,vaccine_settings_327.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_327.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_327.csv,-1,0.5,routine,0.9755859375,1,0.4111328125,0.4111328125
sim_0328,sim_328,333514831,333514831,11315,vaccine_settings_328.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_328.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_328.csv,-1,0.5,routine,0.0380859375,1,0.8486328125,0.8486328125
sim_0329,sim_329,1106182675,1106182675,11315,vaccine_settings_329.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_329.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_329.csv,-1,0.5,routine,0.5380859375,1,0.3486328125,0.3486328125
sim_0330,sim_330,1492516597,1492516597,11315,vaccine_settings_330.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_330.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_330.csv,-1,0.5,routine,0.2880859375,1,0.0986328125,0.0986328125
sim_0331,sim_331,719848753,719848753,11315,vaccine_settings_331.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_331.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_331.csv,-1,0.5,routine,0.7880859375,1,0.5986328125,0.5986328125
sim_0336,sim_336,188639611,188639611,11315,vaccine_settings_336.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_336.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_336.csv,-1,0.5,routine,0.1318359375,1,0.3173828125,0.3173828125
sim_0337,sim_337,961307454,961307454,11315,vaccine_settings_337.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_337.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_337.csv,-1,0.5,routine,0.6318359375,1,0.8173828125,0.8173828125
sim_0338,sim_338,1347641376,1347641376,11315,vaccine_settings_338.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_338.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_338.csv,-1,0.5,routine,0.3818359375,1,0.5673828125,0.5673828125
sim_0339,sim_339,574973532,574973532,11315,vaccine_settings_339.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_339.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_339.csv,-1,0.5,routine,0.8818359375,1,0.0673828125,0.0673828125
sim_0348,sim_348,478390052,478390052,11315,vaccine_settings_348.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_348.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_348.csv,-1,0.5,routine,0.0693359375,1,0.6298828125,0.6298828125
sim_0349,sim_349,1251057896,1251057896,11315,vaccine_settings_349.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_349.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_349.csv,-1,0.5,routine,0.5693359375,1,0.1298828125,0.1298828125
sim_0350,sim_350,864723974,864723974,11315,vaccine_settings_350.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_350.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_350.csv,-1,0.5,routine,0.3193359375,1,0.3798828125,0.3798828125
sim_0351,sim_351,92056130,92056130,11315,vaccine_settings_351.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_351.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_351.csv,-1,0.5,routine,0.8193359375,1,0.8798828125,0.8798828125
sim_0360,sim_360,357660701,357660701,11315,vaccine_settings_360.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_360.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_360.csv,-1,0.5,routine,0.3037109375,1,0.2705078125,0.2705078125
sim_0361,sim_361,1130328545,1130328545,11315,vaccine_settings_361.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_361.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_361.csv,-1,0.5,routine,0.8037109375,1,0.7705078125,0.7705078125
sim_0362,sim_362,1516662467,1516662467,11315,vaccine_settings_362.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_362.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_362.csv,-1,0.5,routine,0.0537109375,1,0.5205078125,0.5205078125
sim_0363,sim_363,743994623,743994623,11315,vaccine_settings_363.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_363.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_363.csv,-1,0.5,routine,0.5537109375,1,0.0205078125,0.0205078125
sim_0372,sim_372,695702883,695702883,11315,vaccine_settings_372.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_372.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_372.csv,-1,0.5,routine,0.0224609375,1,0.4267578125,0.4267578125
sim_0373,sim_373,1468370727,1468370727,11315,vaccine_settings_373.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_373.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_373.csv,-1,0.5,routine,0.5224609375,1,0.9267578125,0.9267578125
sim_0374,sim_374,1082036805,1082036805,11315,vaccine_settings_374.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_374.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_374.csv,-1,0.5,routine,0.2724609375,1,0.6767578125,0.6767578125
sim_0375,sim_375,309368961,309368961,11315,vaccine_settings_375.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_375.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_375.csv,-1,0.5,routine,0.7724609375,1,0.1767578125,0.1767578125
sim_0388,sim_388,593082935,593082935,11315,vaccine_settings_388.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_388.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_388.csv,-1,0.5,routine,0.0419921875,1,0.5712890625,0.5712890625
sim_0389,sim_389,1365750779,1365750779,11315,vaccine_settings_389.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_389.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_389.csv,-1,0.5,routine,0.5419921875,1,0.0712890625,0.0712890625
sim_0390,sim_390,979416857,979416857,11315,vaccine_settings_390.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_390.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_390.csv,-1,0.5,routine,0.2919921875,1,0.3212890625,0.3212890625
sim_0391,sim_391,206749013,206749013,11315,vaccine_settings_391.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_391.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_391.csv,-1,0.5,routine,0.7919921875,1,0.8212890625,0.8212890625
sim_0392,sim_392,303332494,303332494,11315,vaccine_settings_392.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_392.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_392.csv,-1,0.5,routine,0.2294921875,1,0.3837890625,0.3837890625
sim_0393,sim_393,1076000337,1076000337,11315,vaccine_settings_393.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_393.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_393.csv,-1,0.5,routine,0.7294921875,1,0.8837890625,0.8837890625
sim_0394,sim_394,1462334259,1462334259,11315,vaccine_settings_394.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_394.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_394.csv,-1,0.5,routine,0.4794921875,1,0.6337890625,0.6337890625
sim_0395,sim_395,689666415,689666415,11315,vaccine_settings_395.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_395.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_395.csv,-1,0.5,routine,0.9794921875,1,0.1337890625,0.1337890625
sim_0396,sim_396,496499455,496499455,11315,vaccine_settings_396.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_396.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_396.csv,-1,0.5,routine,0.3544921875,1,0.7587890625,0.7587890625
sim_0397,sim_397,1269167298,1269167298,11315,vaccine_settings_397.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_397.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_397.csv,-1,0.5,routine,0.8544921875,1,0.2587890625,0.2587890625
sim_0398,sim_398,882833376,882833376,11315,vaccine_settings_398.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_398.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_398.csv,-1,0.5,routine,0.1044921875,1,0.0087890625,0.0087890625
